"customerID","tenure","monthly_charges","Contract","churn","total_charges"
"8189-XRIKE",32,90.95,Month-to-month,No,2897.95
"5153-RTHKF",34,85.35,Month-to-month,No,2896.6
"9904-EHEVJ",32,91.35,Month-to-month,No,2896.55
"6061-GWWAV",41,70.2,One year,No,2894.55
"5862-BRIXZ",46,60.75,Two year,No,2893.4
"5846-QFDFI",33,88.6,Month-to-month,No,2888.7
"6229-UOLQL",56,52.0,One year,No,2884.9
"8738-JOKAR",42,67.7,One year,No,2882.25
"4381-MHQDC",47,65.0,Two year,No,2879.9
"4598-ZADCK",53,53.6,One year,No,2879.2
"6481-ESCNL",29,100.55,Month-to-month,No,2878.75
"0104-PPXDV",58,50.3,One year,No,2878.55
"7813-ZGGAW",31,96.6,Month-to-month,No,2877.95
"1921-KYSAY",41,68.6,One year,No,2877.05
"0666-UXTJO",34,85.2,Month-to-month,No,2874.45
"5222-IMUKT",32,91.05,Month-to-month,No,2871.5
"4000-VGMQP",38,78.95,One year,No,2862.55
"0111-KLBQG",32,93.95,Month-to-month,No,2861.45
"1258-YMZNM",27,110.5,One year,No,2857.6
"6092-QZVPP",36,79.2,Month-to-month,No,2854.95
"2475-MROZF",30,95.0,Month-to-month,No,2852.4
"9450-TRJUU",35,83.15,Month-to-month,No,2848.45
"7136-IHZJA",40,71.35,Month-to-month,No,2847.2
"5692-ICXLW",31,90.7,Month-to-month,No,2845.15
"1338-CECEE",41,68.5,One year,No,2839.95
"5788-YPOEG",34,84.75,Two year,No,2839.45
"2055-SIFSS",55,51.65,Month-to-month,No,2838.55
"9500-LTVBP",35,80.05,Month-to-month,No,2835.9
"6486-LHTMA",31,90.7,One year,No,2835.5
"2338-BQEZT",55,50.55,Month-to-month,No,2832.75
"7663-ZTEGJ",29,100.55,One year,No,2830.45
"5898-IGSLP",31,89.3,Month-to-month,No,2823.0
"8496-DMZUK",30,90.4,One year,No,2820.65
"1480-IVEVR",35,81.6,One year,No,2815.25
"4565-EVZMJ",47,58.9,One year,No,2813.05
"4016-BJKTZ",25,108.9,Two year,No,2809.05
"2675-OTVVJ",31,89.45,Month-to-month,No,2807.65
"0468-YRPXN",29,98.8,Month-to-month,No,2807.1
"8608-OZTLB",38,74.05,One year,No,2802.3
"2996-XAUVF",70,40.05,Two year,No,2799.75
"0516-OOHAR",28,100.35,One year,No,2799.0
"9670-BPNXF",45,62.55,One year,No,2796.45
"3893-JRNFS",68,39.9,Month-to-month,No,2796.35
"7587-AOVVU",27,100.75,Month-to-month,No,2793.55
"8668-KNZTI",52,53.75,One year,No,2790.65
"6941-KXRRV",48,58.95,One year,No,2789.7
"3621-CHYVB",57,49.9,Month-to-month,No,2782.4
"1264-FUHCX",49,56.3,One year,No,2780.6
"8882-TLVRW",69,39.1,Two year,No,2779.5
"9209-NWPGU",44,65.4,One year,No,2774.55
"5872-OEQNH",60,44.45,One year,No,2773.9
"8571-ZCMCX",47,60.0,Two year,No,2768.65
"5149-CUZUJ",28,92.9,One year,No,2768.35
"7241-AJHFS",32,87.65,Month-to-month,No,2766.4
"2541-YGPKE",42,63.7,One year,No,2763.35
"3511-BFTJW",72,38.5,Two year,No,2763.0
"4615-PIVVU",42,66.5,Two year,No,2762.75
"7025-WCBNE",47,59.6,Two year,No,2754.0
"9086-YJYXS",34,77.2,One year,No,2753.8
"6211-WHMYA",64,43.85,Month-to-month,No,2751.0
"3249-VHRIP",62,43.6,Two year,No,2748.7
"3780-DDGSE",35,76.05,Month-to-month,No,2747.2
"1925-LFCZZ",55,50.05,One year,No,2743.45
"8100-HZZLJ",43,63.95,Month-to-month,No,2737.05
"6873-UDNLD",40,67.45,Month-to-month,No,2731.0
"8149-AIQCG",39,73.15,Month-to-month,No,2730.85
"9351-LZYGF",42,66.4,Month-to-month,No,2727.8
"3229-USWAR",34,79.95,One year,No,2727.3
"4673-KKSLS",31,87.6,Month-to-month,No,2724.25
"5651-YLPRD",32,86.1,Month-to-month,No,2723.75
"9633-DENPU",47,58.6,Month-to-month,No,2723.4
"4811-JBUVU",30,89.9,Month-to-month,No,2723.15
"2348-KCJLT",44,61.5,One year,No,2722.2
"5472-CVMDX",68,38.9,Two year,No,2719.2
"0479-HMSWA",26,105.45,Two year,No,2715.3
"1154-HYWWO",38,70.6,One year,No,2708.2
"4825-XJGDM",61,43.7,One year,No,2696.55
"8242-PDSGJ",70,39.15,Two year,No,2692.75
"6968-MHOMU",58,45.0,One year,No,2689.35
"6416-JNVRK",46,55.65,One year,No,2688.85
"7272-QDCKA",28,100.2,One year,No,2688.45
"5129-JLPIS",25,105.5,Month-to-month,No,2686.05
"7674-YTAFD",33,79.95,One year,No,2684.85
"6635-CPNUN",28,96.6,Month-to-month,No,2684.35
"9777-WJJPR",31,88.65,Month-to-month,No,2683.2
"9323-HGFWY",27,101.9,One year,No,2681.15
"1866-NXPSP",36,75.55,One year,No,2680.15
"0730-KOAVE",30,94.3,Month-to-month,No,2679.7
"0410-IPFTY",31,83.85,Month-to-month,No,2674.15
"8982-NHAVY",27,100.5,One year,No,2673.45
"6992-TKNYO",38,69.0,One year,No,2669.45
"2478-EEWWM",59,44.3,Month-to-month,No,2666.75
"1730-ZMAME",32,79.5,Month-to-month,No,2665.0
"9944-AEXBM",32,85.65,Month-to-month,No,2664.3
"2577-GVSIL",35,73.45,One year,No,2661.1
"4948-WBBKL",36,74.9,Month-to-month,No,2659.45
"3026-ATZYV",37,75.1,One year,No,2658.8
"9938-ZREHM",37,72.1,One year,No,2658.4
"7459-IMVYU",38,69.95,Month-to-month,No,2657.55
"7016-NVRIC",29,90.1,One year,No,2656.7
"6368-NWMCE",38,68.15,Month-to-month,No,2656.3
"9308-ANMVE",47,55.3,Month-to-month,No,2654.05
"5306-BVTKJ",48,55.8,One year,No,2651.2
"0454-OKRCT",33,80.6,Two year,No,2651.1
"7129-AZJDE",34,78.95,One year,No,2647.2
"7707-PYBBH",40,61.9,Month-to-month,No,2647.1
"5650-YLIBA",31,81.15,Month-to-month,No,2640.55
"3441-CGZJH",43,60.4,One year,No,2640.55
"8294-UIMBA",30,94.4,One year,No,2638.1
"2150-WLKUW",40,63.9,One year,No,2635.0
"5724-BIDBU",49,55.35,One year,No,2633.95
"5216-WASFJ",31,84.85,Month-to-month,No,2633.4
"3282-ZISZV",32,83.7,One year,No,2633.3
"6177-PEVRA",48,55.5,Two year,No,2627.35
"6267-DCFFZ",30,90.05,Month-to-month,No,2627.2
"5213-TWWJU",28,91.0,Month-to-month,No,2626.15
"9767-FFLEM",38,69.5,Month-to-month,No,2625.25
"6897-UUBNU",29,89.65,Month-to-month,No,2623.65
"5294-DMSFH",29,87.8,Month-to-month,No,2621.75
"6259-WJQLC",32,81.1,Month-to-month,No,2619.25
"1422-DGUBX",32,79.25,One year,No,2619.15
"7274-CGTOD",62,43.7,Two year,No,2618.3
"2511-MORQY",50,54.9,One year,No,2614.1
"2455-USLMV",31,84.75,Month-to-month,No,2613.4
"1834-ABKHQ",52,50.95,One year,No,2610.65
"0082-OQIQY",29,94.2,Month-to-month,No,2607.6
"0930-EHUZA",36,76.35,One year,No,2606.35
"9127-QRZMH",44,59.85,One year,No,2603.95
"2242-MFOTG",33,80.1,One year,No,2603.3
"1431-AIDJQ",33,82.1,Two year,No,2603.1
"7714-YXSMB",26,100.5,Month-to-month,No,2599.95
"6741-EGCBI",30,90.5,Month-to-month,No,2595.85
"3597-MVHJT",27,95.6,Month-to-month,No,2595.25
"5125-CNDSP",63,40.6,One year,No,2588.95
"4795-WRNVT",40,65.1,Month-to-month,No,2586.0
"3126-WQMGH",49,52.15,Month-to-month,No,2583.75
"6538-POCHL",33,79.0,Month-to-month,No,2576.8
"9819-FBNSV",37,72.25,Month-to-month,No,2575.45
"5060-TQUQN",30,83.55,Month-to-month,No,2570.2
"4767-HZZHQ",30,82.05,Month-to-month,No,2570.2
"9029-FEGVJ",32,79.3,Month-to-month,No,2570.0
"8417-GSODA",28,92.2,One year,No,2568.15
"0523-VNGTF",52,50.5,Month-to-month,No,2566.3
"6128-DAFVY",56,44.85,Month-to-month,No,2564.95
"2725-IWWBA",46,56.9,One year,No,2560.1
"0019-GFNTW",56,45.05,Two year,No,2560.1
"0222-CNVPT",52,48.8,Month-to-month,No,2555.05
"0298-XACET",52,50.2,Two year,No,2554.0
"1716-LSAMB",45,54.65,Two year,No,2553.7
"2625-TRCZQ",51,49.65,Month-to-month,No,2553.35
"7147-AYBAA",37,70.35,Month-to-month,No,2552.9
"4385-ZKVNW",44,54.9,Month-to-month,No,2549.1
"2040-OBMLJ",31,81.7,One year,No,2548.65
"3397-AVTKU",43,60.0,Two year,No,2548.55
"3160-TYXLT",53,46.3,Month-to-month,No,2546.85
"6341-JVQGF",31,81.15,One year,No,2545.75
"8069-RHUXK",67,35.7,Two year,No,2545.7
"8224-UAXBZ",58,45.35,One year,No,2540.1
"3209-ZPKFI",47,54.25,Month-to-month,No,2538.2
"8812-ZRHFP",30,86.45,One year,No,2538.05
"6559-PDZLR",26,98.65,Month-to-month,No,2537.0
"5236-XMZJY",42,59.65,Month-to-month,No,2536.55
"6075-QMNRR",52,49.75,Month-to-month,No,2535.55
"0303-UNCIP",41,65.0,One year,No,2531.8
"6574-MCOEH",33,79.15,One year,No,2531.4
"3038-PQIUY",38,66.15,Month-to-month,No,2522.4
"1766-GKNMI",29,84.9,Month-to-month,No,2516.2
"8929-KSWIH",25,99.3,Two year,No,2513.5
"4186-ZBUEW",36,70.7,One year,No,2511.95
"0384-LPITE",40,62.05,One year,No,2511.55
"9720-JJJOR",41,60.3,One year,No,2511.3
"2665-NPTGL",26,98.1,Month-to-month,No,2510.7
"3370-GQEAL",30,85.45,Month-to-month,No,2509.95
"1174-FGIFN",28,90.45,One year,No,2509.25
"3410-YOQBQ",31,79.2,Two year,No,2497.2
"5307-UVGNB",53,48.7,Month-to-month,No,2495.2
"4826-DXMUP",35,72.1,One year,No,2495.15
"8313-NDOIA",24,104.15,Month-to-month,No,2494.65
"4115-UMJFQ",69,35.75,One year,No,2492.25
"8221-HVAYI",35,69.15,Two year,No,2490.15
"2486-WYVVE",31,79.3,One year,No,2484.0
"3736-BLEPA",28,91.25,One year,No,2483.65
"6252-DFGTK",37,68.1,One year,No,2479.25
"9591-YVTEB",55,44.85,Month-to-month,No,2479.05
"9909-DFRJA",26,95.85,One year,No,2475.35
"9931-KGHOA",46,55.0,Month-to-month,No,2473.95
"2245-ADZFJ",31,80.55,Two year,No,2471.6
"2851-STERV",35,73.0,One year,No,2471.25
"7269-JISCY",55,45.05,One year,No,2462.6
"1194-HVAIF",27,95.0,Month-to-month,No,2462.55
"0017-DINOC",54,45.2,Two year,No,2460.55
"9362-MWODR",40,64.1,Month-to-month,No,2460.35
"5619-PTMIK",46,53.1,Month-to-month,No,2459.8
"1097-FSPVW",42,54.55,Month-to-month,No,2455.05
"5524-KHNJP",33,74.75,One year,No,2453.3
"2292-XQWSV",40,60.3,One year,No,2448.5
"2616-UUTFK",33,72.75,Month-to-month,No,2447.45
"9619-GSATL",43,55.45,One year,No,2444.25
"9207-ZPANB",37,67.45,One year,No,2443.3
"9609-BENEA",35,69.0,One year,No,2441.7
"9885-AIBVB",29,85.8,Month-to-month,No,2440.25
"6738-ISCBM",44,54.0,One year,No,2440.25
"0215-BQKGS",30,84.3,Month-to-month,No,2438.6
"3884-UEBXB",67,36.15,Two year,No,2434.45
"8751-EDEKA",28,89.9,Month-to-month,No,2433.5
"4676-WLUHT",54,46.2,Two year,No,2431.95
"8819-IMISP",31,80.45,Month-to-month,No,2429.1
"8910-LEDAG",34,71.55,Month-to-month,No,2427.35
"8080-POTJR",30,79.3,One year,No,2427.1
"8695-ARGXZ",34,75.55,Month-to-month,No,2425.4
"0343-QLUZP",60,39.6,Two year,No,2424.5
"4508-OEBEY",31,75.5,One year,No,2424.45
"5126-RCXYW",54,46.0,Two year,No,2424.05
"1173-NOEYG",27,90.15,Month-to-month,No,2423.4
"8495-PRWFH",42,55.65,Month-to-month,No,2421.75
"4445-KWOKW",42,60.15,One year,No,2421.6
"6103-QCKFX",44,56.25,Month-to-month,No,2419.55
"9112-WSNPU",35,70.55,Month-to-month,No,2419.0
"7392-YYPYJ",22,100.65,Month-to-month,No,2415.95
"3312-ZWLGF",29,79.3,Month-to-month,No,2414.55
"7636-PEPNS",58,44.1,One year,No,2413.05
"1936-CZAKF",49,49.65,Two year,No,2409.9
"4067-HLYQI",33,70.4,Month-to-month,No,2406.1
"0447-RXSGD",24,99.65,Month-to-month,No,2404.85
"5393-HJZSM",32,76.3,Month-to-month,No,2404.15
"7402-EYFXX",26,93.6,Month-to-month,No,2404.1
"0141-YEAYS",27,86.45,Month-to-month,No,2401.05
"4039-PIMHX",49,49.8,Two year,No,2398.4
"3003-CMDUU",25,95.15,Month-to-month,No,2395.7
"2162-FRZAA",63,39.35,Two year,No,2395.05
"6968-URWQU",43,56.35,One year,No,2391.15
"7191-ADRGF",44,54.3,Two year,No,2390.45
"7995-ZHHNZ",42,56.1,One year,No,2386.85
"1818-ESQMW",27,89.2,Month-to-month,No,2383.6
"8017-UVSZU",40,56.6,Month-to-month,No,2379.1
"5583-EJXRD",44,54.05,Two year,No,2375.2
"7029-IJEJK",54,44.1,One year,No,2369.7
"0942-KOWSM",30,80.8,Two year,No,2369.3
"2746-DIJLO",41,56.3,One year,No,2364.0
"5117-IFGPS",29,84.3,Month-to-month,No,2357.75
"8672-OAUPW",51,47.85,One year,No,2356.75
"5419-JKZNQ",30,77.9,Month-to-month,No,2351.45
"3466-RITXD",26,92.4,Month-to-month,No,2349.8
"1708-PBBOA",42,54.75,One year,No,2348.45
"7032-LMBHI",37,64.65,One year,No,2347.85
"8046-DNVTL",62,38.6,Two year,No,2345.55
"6663-JOCQO",31,75.25,One year,No,2344.5
"6047-SUHPR",39,59.8,One year,No,2343.85
"2985-FMWYF",23,93.5,Month-to-month,No,2341.55
"8033-ATFAS",39,59.85,Month-to-month,No,2341.5
"9871-ELEYA",34,67.65,Two year,No,2339.3
"7011-CVEUC",25,95.7,Month-to-month,No,2338.35
"0979-MOZQI",62,39.0,Two year,No,2337.45
"2959-EEXWB",45,50.9,Month-to-month,No,2333.85
"9730-DRTMJ",32,72.8,One year,No,2333.05
"6242-MBHPK",23,95.1,Month-to-month,No,2326.05
"3522-CDKHF",32,75.5,Month-to-month,No,2324.7
"9360-OMDZZ",24,94.1,Month-to-month,No,2322.85
"6421-SZVEM",28,82.85,One year,No,2320.8
"6981-TDRFT",44,54.3,One year,No,2317.1
"2498-XLDZR",32,73.6,Two year,No,2316.85
"7349-ALMUX",37,65.6,Two year,No,2313.8
"0975-UYDTX",26,90.1,One year,No,2312.55
"0822-QGCXA",27,83.85,Month-to-month,No,2310.2
"9774-NRNAU",27,84.8,Month-to-month,No,2309.55
"4973-RLZVI",30,74.65,One year,No,2308.6
"5338-YHWYT",37,61.45,Two year,No,2302.35
"6752-APNJL",42,54.5,Month-to-month,No,2301.15
"0230-UBYPQ",63,36.1,One year,No,2298.9
"5382-TEMLV",45,50.9,Month-to-month,No,2298.55
"7284-ZZLOH",45,53.3,Two year,No,2296.25
"3511-APPBJ",23,99.95,One year,No,2292.75
"1785-BPHTP",28,85.45,Month-to-month,No,2289.9
"4940-KHCWD",60,37.7,Two year,No,2288.7
"1371-WEPDS",40,55.8,One year,No,2283.3
"9058-MJLZC",24,94.6,Month-to-month,No,2283.15
"5985-TBABQ",32,74.75,One year,No,2282.95
"4993-JCRGJ",26,84.3,Month-to-month,No,2281.6
"0513-RBGPE",37,62.8,Two year,No,2278.75
"9746-YKGXB",52,44.25,One year,No,2276.1
"7594-LZNWR",34,69.15,Month-to-month,No,2275.1
"6156-UZDLF",26,87.15,One year,No,2274.1
"5022-KVDQT",27,81.3,Month-to-month,No,2272.8
"5956-YHHRX",21,104.35,Month-to-month,No,2271.85
"6281-FKEWS",44,49.05,One year,No,2265.0
"1094-BKOSX",45,51.0,One year,No,2264.5
"7826-VVKWT",24,96.55,Two year,No,2263.45
"3014-WJKSM",29,75.3,Month-to-month,No,2263.4
"5666-CYCYZ",24,89.55,Month-to-month,No,2259.35
"8745-PVESG",57,41.1,One year,No,2258.25
"9133-AYJZG",23,98.7,Month-to-month,No,2249.1
"2371-JQHZZ",24,93.0,Month-to-month,No,2248.05
"5951-AOFIH",33,66.4,Month-to-month,No,2245.4
"3956-MGXOG",28,80.6,Month-to-month,No,2244.95
"5832-TRLPB",29,75.35,One year,No,2243.9
"5149-TGWDZ",21,104.55,One year,No,2239.4
"3413-CSSTH",41,55.7,Month-to-month,No,2237.55
"9411-TPQQV",40,54.55,One year,No,2236.2
"6234-PFPXL",22,95.9,Month-to-month,No,2234.95
"4730-AWNAU",36,60.7,One year,No,2234.55
"9702-AIUJO",50,44.8,One year,No,2230.85
"8486-AYEQH",31,76.05,Month-to-month,No,2227.8
"1898-JSNDC",39,58.6,One year,No,2224.5
"7605-SNLQG",45,50.25,Month-to-month,No,2221.55
"6726-WEXXK",27,85.9,One year,No,2220.1
"4808-YNLEU",35,62.15,One year,No,2215.45
"6128-AQBMT",41,53.95,Month-to-month,No,2215.4
"2476-YGEFM",29,76.0,Month-to-month,No,2215.25
"7181-OQCUT",21,103.85,Month-to-month,No,2215.0
"9513-DXHDA",27,81.7,One year,No,2212.55
"3347-YJZZE",29,80.1,Month-to-month,No,2211.8
"7030-NJVDP",24,89.25,Month-to-month,No,2210.2
"5566-SOEZD",27,80.65,One year,No,2209.75
"4328-VUFWD",39,59.3,One year,No,2209.15
"8404-FYDIB",26,86.65,Month-to-month,No,2208.75
"6598-KELSS",50,43.05,One year,No,2208.05
"7336-RLLRH",27,80.85,One year,No,2204.35
"4329-YPDDQ",20,108.2,Month-to-month,No,2203.7
"2027-DNKIV",37,58.75,One year,No,2203.1
"6478-HRRCZ",32,70.5,One year,No,2201.75
"1271-UODNO",39,53.85,Two year,No,2200.7
"5522-NYKPB",25,85.9,Month-to-month,No,2199.05
"1137-DGOWI",30,70.25,One year,No,2198.9
"5982-PSMKW",23,91.1,Two year,No,2198.3
"5201-USSQZ",26,85.9,Month-to-month,No,2196.45
"0234-TEVTT",48,45.0,One year,No,2196.3
"0118-JPNOY",26,85.8,Month-to-month,No,2193.65
"8106-GWQOK",38,60.0,Two year,No,2193.2
"6103-BOCOU",26,80.7,Month-to-month,No,2193.0
"9793-WECQC",23,95.3,Month-to-month,No,2192.9
"2724-FJDYW",39,54.85,One year,No,2191.7
"4526-ZJJTM",25,88.4,Month-to-month,No,2191.15
"5975-BAICR",36,63.7,One year,No,2188.5
"7244-QWYHG",50,44.45,One year,No,2188.45
"1307-ATKGB",24,89.55,Month-to-month,No,2187.15
"5995-SNNEW",23,104.45,Month-to-month,No,2184.85
"3709-OIJEA",26,85.2,One year,No,2184.6
"4079-VTGLK",30,74.85,Two year,No,2181.75
"4139-JPIAM",51,44.45,Month-to-month,No,2181.55
"9927-DSWDF",22,104.6,Month-to-month,No,2180.55
"4716-HHKQH",20,107.05,Month-to-month,No,2172.05
"1247-QBVSH",43,50.2,Month-to-month,No,2169.4
"0842-IWYCP",46,44.95,Month-to-month,No,2168.9
"5136-RGMZO",31,71.05,Month-to-month,No,2168.15
"5382-SOYZL",22,95.1,Month-to-month,No,2162.6
"0708-SJDIS",34,65.0,Month-to-month,No,2157.5
"5482-VXSXJ",22,93.2,Month-to-month,No,2157.3
"9518-IMLHK",31,72.45,Month-to-month,No,2156.25
"9445-ZUEQE",27,85.2,Month-to-month,No,2151.6
"6682-VCIXC",43,51.25,One year,No,2151.6
"5233-AOZUF",29,74.95,Month-to-month,No,2149.05
"5226-NOZFC",26,85.75,Month-to-month,No,2146.5
"4391-LNRXK",22,94.95,Month-to-month,No,2142.8
"0440-QEXBZ",44,50.15,Month-to-month,No,2139.1
"4504-YOULA",35,59.45,Month-to-month,No,2136.9
"9309-BZGNT",69,29.8,One year,No,2134.3
"2811-POVEX",23,88.45,Month-to-month,No,2130.55
"8221-EQDGL",35,61.0,Month-to-month,No,2130.45
"6507-ZJSUR",23,90.45,Month-to-month,No,2117.25
"2683-JXWQQ",61,33.6,Month-to-month,No,2117.2
"0191-ZHSKZ",30,74.75,Month-to-month,No,2111.3
"9013-AQORL",48,45.55,Month-to-month,No,2108.35
"2960-NKRSO",24,85.95,Month-to-month,No,2107.15
"2522-WLNSF",34,64.2,One year,No,2106.3
"1125-SNVCK",49,43.8,Month-to-month,No,2106.05
"6137-MFAJN",48,44.8,Month-to-month,No,2104.55
"8980-WQFWL",35,62.1,Month-to-month,No,2096.1
"6131-FOYAS",35,59.6,Month-to-month,No,2094.9
"6360-SVNWV",31,73.55,Month-to-month,No,2094.65
"3280-MRDOF",30,69.1,Two year,No,2093.9
"2523-EWWZL",27,76.1,Month-to-month,No,2093.4
"9115-YQHGA",40,51.1,Month-to-month,No,2092.9
"1956-YIFGE",22,100.05,One year,No,2090.25
"7278-CKDNC",24,80.5,Month-to-month,No,2088.45
"3196-NVXLZ",25,84.6,Month-to-month,No,2088.05
"3323-CPBWR",23,96.9,Month-to-month,No,2085.45
"9470-RTWDV",26,82.0,One year,No,2083.1
"2065-MMKGR",29,71.0,One year,No,2080.1
"0068-FIGTF",27,78.2,One year,No,2078.95
"8731-WBBMB",26,81.9,Month-to-month,No,2078.55
"3570-YUEKJ",42,49.55,Month-to-month,No,2077.95
"9555-SAHUZ",38,54.5,Month-to-month,No,2076.05
"8190-ZTQFB",41,51.35,One year,No,2075.1
"0581-MDMPW",24,88.95,Month-to-month,No,2072.75
"1530-ZTDOZ",49,40.65,Month-to-month,No,2070.75
"2208-NQBCT",26,81.95,Month-to-month,No,2070.05
"0869-PAPRP",26,85.7,Month-to-month,No,2067.0
"1452-XRSJV",39,51.05,Month-to-month,No,2066.0
"2305-MRGLV",28,76.55,Month-to-month,No,2065.4
"3450-WXOAT",46,45.2,Month-to-month,No,2065.15
"8671-KKKOS",46,45.55,Month-to-month,No,2062.15
"3391-JSQEW",40,50.15,Month-to-month,No,2058.5
"4115-BNPJY",29,75.55,Two year,No,2054.4
"5203-XEHAX",34,64.35,One year,No,2053.05
"3941-XTSKM",42,45.1,One year,No,2049.05
"3737-XBQDD",24,84.85,Month-to-month,No,2048.8
"0257-KXZGU",32,62.45,Month-to-month,No,2045.55
"9921-QFQUL",23,90.15,Month-to-month,No,2044.95
"2364-UFROM",30,70.4,One year,No,2044.75
"4086-ATNFV",34,60.8,One year,No,2042.05
"2925-MXLSX",30,68.95,One year,No,2038.7
"0980-PVMRC",40,50.85,Month-to-month,No,2036.55
"9138-EFSMO",26,78.95,One year,No,2034.25
"5478-JJVZK",33,60.9,Month-to-month,No,2033.85
"5593-SUAOO",24,83.15,One year,No,2033.05
"6633-SYEUS",23,83.2,Month-to-month,No,2032.3
"5656-MJEFC",42,48.15,Two year,No,2032.3
"3211-AAPKX",20,98.55,Month-to-month,No,2031.95
"5151-HQRDG",37,55.05,Month-to-month,No,2030.75
"3926-YZVVX",41,50.05,One year,No,2029.05
"4002-BQWPQ",25,81.75,Month-to-month,No,2028.8
"9279-CJEOJ",21,95.4,Month-to-month,No,2025.1
"2322-VCZHZ",23,90.0,Month-to-month,No,2024.1
"5777-KJIRB",40,50.25,One year,No,2023.55
"9074-KGVOX",50,39.45,Month-to-month,No,2021.35
"3727-OWVYD",35,61.2,One year,No,2021.2
"4132-POCZS",52,39.9,Month-to-month,No,2020.9
"7036-ZZKBD",31,66.4,Month-to-month,No,2019.8
"6603-YRDCJ",33,61.05,Two year,No,2018.4
"9040-KZVWO",26,75.5,One year,No,2018.1
"6693-DJWTY",35,55.6,One year,No,2016.45
"4664-NJCMS",33,59.55,Two year,No,2016.3
"6985-HAYWX",26,79.3,Month-to-month,No,2015.8
"0484-FFVBJ",32,64.85,One year,No,2010.95
"9281-PKKZE",46,43.95,Month-to-month,No,2007.85
"3197-ARFOY",19,105.0,Month-to-month,No,2007.25
"8207-VVMYB",70,26.0,Two year,No,2006.95
"9355-NPPFS",26,78.8,Month-to-month,No,2006.1
"2202-OUTMO",34,60.85,Month-to-month,No,2003.6
"7567-ECMCM",24,79.85,Month-to-month,No,2001.0
"1810-MVMAI",30,67.6,Month-to-month,No,2000.2
"3002-WQZWT",29,74.2,Month-to-month,No,1993.25
"0020-JDNXP",34,61.25,One year,No,1993.2
"7175-NTIXE",25,76.15,Month-to-month,No,1992.95
"3340-QBBFM",36,54.1,One year,No,1992.85
"4686-UXDML",21,99.85,Month-to-month,No,1992.55
"0369-ZGOVK",28,70.4,One year,No,1992.2
"6840-RESVB",24,84.8,One year,No,1990.5
"4625-XMOYM",72,26.25,Two year,No,1988.05
"8845-LWKGE",30,64.5,One year,No,1985.15
"4999-IEZLT",66,29.45,One year,No,1983.15
"0289-IVARM",35,60.55,Month-to-month,No,1982.6
"7963-SHNDT",52,39.1,Two year,No,1982.1
"9581-GVBXT",59,34.8,One year,No,1980.3
"1116-FRYVH",48,39.4,Two year,No,1978.65
"2504-DSHIH",23,86.8,Month-to-month,No,1975.85
"0187-WZNAB",27,74.4,Month-to-month,No,1972.35
"6481-LXPWL",56,36.1,One year,No,1971.5
"4835-YSJMR",39,49.8,Two year,No,1971.15
"5016-IBERQ",23,84.25,Month-to-month,No,1968.1
"4903-CNOZC",29,70.9,One year,No,1964.6
"1845-CSBRZ",22,85.35,Month-to-month,No,1961.6
"5949-HGVJL",26,73.05,Month-to-month,No,1959.5
"5245-VDBUR",52,35.45,One year,No,1958.95
"8690-UPCZI",29,69.05,One year,No,1958.45
"1352-VHKAJ",27,71.6,Month-to-month,No,1957.1
"2227-JRSJX",21,99.15,Month-to-month,No,1956.4
"5844-QVTAT",33,58.45,One year,No,1955.4
"8383-SGHJU",33,59.4,One year,No,1952.8
"5201-FRKKS",25,74.3,Month-to-month,No,1952.25
"1452-KIOVK",22,89.1,Month-to-month,No,1949.4
"9919-KNPOO",21,94.3,Month-to-month,No,1948.35
"9365-SRSZE",27,70.55,Month-to-month,No,1943.9
"6784-XYJAE",36,55.8,One year,No,1941.5
"6010-DDPPW",70,25.15,Two year,No,1940.85
"2294-SALNE",23,86.8,One year,No,1940.8
"2703-AMTUL",36,53.65,One year,No,1939.35
"1754-GKYPY",22,89.75,Month-to-month,No,1938.9
"3569-EDBPQ",24,84.35,Month-to-month,No,1938.05
"2452-MRMZF",72,25.7,Two year,No,1937.4
"7299-GNVPL",23,84.4,Month-to-month,No,1936.85
"3933-DQPWX",50,39.7,Two year,No,1932.75
"9388-ZEYVT",43,44.15,One year,No,1931.3
"8318-LCNBW",35,53.15,One year,No,1930.9
"6440-DKQGE",30,64.5,One year,No,1929.95
"0064-YIJGF",27,75.75,Month-to-month,No,1929.0
"2203-GHNWN",24,79.65,Month-to-month,No,1928.7
"1544-JJMYL",27,69.35,One year,No,1927.3
"3057-VJJQE",35,55.25,Two year,No,1924.1
"4277-UDIEF",24,81.0,Month-to-month,No,1923.85
"5018-LXQQG",30,66.3,Month-to-month,No,1923.5
"0564-MUUQK",20,95.5,Month-to-month,No,1916.2
"6461-PPAXN",35,54.95,One year,No,1916.0
"7096-ZNBZI",72,26.45,Two year,No,1914.5
"9839-ETQOE",43,40.45,Month-to-month,No,1912.85
"3301-LSLWQ",29,66.1,Month-to-month,No,1912.15
"3118-UHVVQ",68,25.8,Two year,No,1911.5
"4003-OCTMP",31,64.0,One year,No,1910.75
"5049-MUBWG",26,75.0,One year,No,1908.35
"4922-CVPDX",26,73.5,Two year,No,1905.7
"4450-YOOHP",39,50.65,Month-to-month,No,1905.4
"4747-LCAQL",25,79.0,Month-to-month,No,1902.0
"2604-IJPDU",20,96.55,Month-to-month,No,1901.65
"2773-MADBQ",36,53.1,Two year,No,1901.25
